tweet_id,sentiment_value,ortographic_value,bad_words_value,spam_value,text_credibility

553551934251343872,0,0,[0],0,[0.]

553552493561798656,1,0,[0],1,[0.5]

553552772277481472,0,0,[0],0,[0.]

553553112456499200,0,0,[0],0,[0.]

553553202197827584,1,0,[0],1,[0.5]

553553331671408641,0,1,[0],1,[0.5]

553553966970044416,0,1,[0],1,[0.5]

553554032745525249,0,0,[0],1,[0.25]

553555156391186432,0,0,[0],1,[0.25]

553555207410700289,0,0,[0],0,[0.]

553555293645590528,0.5,0,[0],0,[0.125]

553555389611274240,0,0,[0],1,[0.25]

553555432577708032,0,1,[0],1,[0.5]

553555593034596352,0,0,[0],1,[0.25]

553555705945288704,0,0,[0],1,[0.25]

553555848794877952,0,0,[0],1,[0.25]

553555948883959809,0,0,[0],1,[0.25]

553556728651210753,0.5,0,[0],1,[0.375]

553558108866637824,0,0,[0],1,[0.25]

553558126147149825,0,0,[0],1,[0.25]

553558611306090496,0,0,[0],1,[0.25]

553558824720666628,0,1,[0],1,[0.5]

553559095798931456,0,1,[0],0,[0.25]

553559880599359488,0,0,[0],1,[0.25]

553560219981459457,0,1,[0],1,[0.5]

553560429910568960,0.5,0,[0],1,[0.375]

553560480586166272,0,0,[0],1,[0.25]

553560488056225792,0,1,[0],1,[0.5]

553560769246539776,0,0,[0],1,[0.25]

553561169923829760,0,1,[0],1,[0.5]

553561762466115584,0,0,[0],1,[0.25]

553562348376850433,0,0,[0],0,[0.]

553562446456422402,0,0,[0],1,[0.25]

553562569169199104,0,0,[0],1,[0.25]

553562832001048576,0,0,[0],0,[0.]

553563356339384322,0,0,[0],1,[0.25]

553563750230683650,0,0,[0],1,[0.25]

553563780928770048,0,1,[1],1,[0.75]

553563889104093184,0,0,[0],1,[0.25]

553566200098488320,0,0,[0],1,[0.25]

553566279953842176,0,0,[0],0,[0.]

553566644006817792,0,0,[0],1,[0.25]

553566829273423872,0,1,[0],1,[0.5]

553566870750908418,0,1,[0],1,[0.5]

553567076728963073,0,1,[0],1,[0.5]

553567184002502656,0,0,[0],1,[0.25]

553567716414484481,0,0,[0],1,[0.25]

553567732126736385,0,0,[0],1,[0.25]

553567850301231106,0,0,[0],1,[0.25]

553568095978401793,0,0,[0],1,[0.25]

553569060882235392,0.5,0,[0],1,[0.375]

553569333150896129,0,0,[0],1,[0.25]

553569379674521600,0,0,[0],1,[0.25]

553569512269021184,0,0,[0],1,[0.25]

553570203678683136,0,0,[0],0,[0.]

553570370192949248,0,0,[0],1,[0.25]

553570659805454336,0,0,[1],1,[0.5]

553570681619640320,0.5,0,[0],1,[0.375]

553570818031374336,0,0,[0],1,[0.25]

553570914143854592,0,1,[0],1,[0.5]

553570916907511809,0,1,[0],1,[0.5]

553571432475951105,0.5,1,[0],1,[0.625]

553571541578174465,0,0,[0],1,[0.25]

553572111441465344,0,0,[0],1,[0.25]

553572914923323392,0,0,[1],1,[0.5]

553573066455134208,0,0,[0],1,[0.25]

553573166116012032,0,0,[0],1,[0.25]

553573432554979328,0,0,[0],1,[0.25]

553573633395015680,0,0,[0],1,[0.25]

553573875528007680,0,1,[0],1,[0.5]

553574522972958721,0,1,[0],0,[0.25]

553574650450825216,0,1,[0],1,[0.5]

553574709669814272,0,1,[0],1,[0.5]

553575302392455169,0,0,[0],1,[0.25]

553575450329378816,0,1,[0],1,[0.5]

553575803733426176,0,1,[0],1,[0.5]

553576648973377537,0,0,[0],1,[0.25]

553578191391301633,0,1,[0],1,[0.5]

553578243173781505,0,0,[0],1,[0.25]

553578250186665984,0,0,[0],0,[0.]

553578348111085568,0,1,[0],1,[0.5]

553578566563426305,0,0,[0],0,[0.]

553579715014172673,0,0,[0],1,[0.25]

553579914717577216,0,1,[1],1,[0.75]

553580499395174400,0,0,[0],1,[0.25]

553581209193050112,0,0,[0],1,[0.25]

553581227165642752,0,1,[0],1,[0.5]

553581501422788608,0,0,[0],1,[0.25]

553581612588605440,0,0,[0],1,[0.25]

553581668142153729,0,0,[0],1,[0.25]

553581669710831617,0,1,[0],1,[0.5]

553581897792913408,0,0,[0],1,[0.25]

553581958455123968,0,1,[0],1,[0.5]

553582011324329984,0,1,[0],1,[0.5]

553582039106990080,0,0,[0],0,[0.]

553582049282768897,0,0,[0],1,[0.25]

553582057537146880,0,1,[0],1,[0.5]

553582206019723264,0,0,[0],1,[0.25]

553582251616010240,0,0,[0],1,[0.25]

553582301003931648,0,1,[0],1,[0.5]

553582465734832128,0,1,[0],1,[0.5]

553582801833185280,1,1,[0],1,[0.75]

553582812964876288,0,0,[0],1,[0.25]

553583035820802048,0,0,[0],0,[0.]

553583059761897473,0,0,[0],0,[0.]

553583108105441281,0,1,[0],1,[0.5]

553583376398319617,0,0,[0],1,[0.25]

553583670343524352,0,1,[0],1,[0.5]

553583809602801665,0,0,[0],1,[0.25]

553583847850663936,0,0,[0],1,[0.25]

553583867664535552,0,0,[0],1,[0.25]

553584173420920833,0,1,[0],0,[0.25]

553584292090359808,0,1,[0],1,[0.5]

553584366803488770,0,0,[0],1,[0.25]

553584683892871168,0,0,[0],1,[0.25]

553584782987497474,0,0,[0],1,[0.25]

553584868685520897,0,1,[0],0,[0.25]

553585447235223552,0,0,[0],1,[0.25]

553585530504749057,0,0,[0],0,[0.]

553585596959318016,0,0,[0],1,[0.25]

553585838056280064,0,0,[0],0,[0.]

553585840270876672,0,0,[0],1,[0.25]

553585862987235328,0,1,[0],0,[0.25]

553586246883475456,0,0,[0],0,[0.]

553586275438301184,0,1,[0],0,[0.25]

553586305272389632,0,0,[0],1,[0.25]

553586393189212161,0,1,[0],1,[0.5]

553586421626568704,0,0,[0],1,[0.25]

553586510260629505,0,0,[0],1,[0.25]

553586523338440704,0,0,[0],1,[0.25]

553586538928676864,0.5,0,[0],0,[0.125]

553586798451257344,0,0,[0],1,[0.25]

553586940856242178,0,0,[0],1,[0.25]

553586959596396544,0,0,[0],1,[0.25]

553587278564823041,0,0,[0],0,[0.]

553587352086384640,0,0,[0],0,[0.]

553587542067773440,0,0,[0],1,[0.25]

553587546614427649,0,0,[0],1,[0.25]

553587708367765504,0,0,[0],1,[0.25]

553587816048099328,0,0,[0],1,[0.25]

553587920398221313,0,0,[0],1,[0.25]

553588326578417664,0,0,[0],1,[0.25]

553588704913416192,0,0,[0],0,[0.]

553588889084891136,0,1,[0],0,[0.25]

553589330846183425,0,0,[0],1,[0.25]

553589345186111488,0,0,[0],1,[0.25]

553589419933196288,0,1,[0],1,[0.5]

553589469849583616,1,0,[0],1,[0.5]

553589610014867456,0,0,[0],1,[0.25]

553589657695715328,0,1,[0],1,[0.5]

553589860880375808,0.5,1,[0],1,[0.625]

553589860892942337,0.5,0,[0],1,[0.375]

553589869810028544,0,1,[0],1,[0.5]

553589880245481472,0,0,[0],1,[0.25]

553589914684895232,0,0,[0],1,[0.25]

553589970775343104,0,0,[0],1,[0.25]

553590072373968897,0,0,[0],1,[0.25]

553590273952215040,0,1,[0],1,[0.5]

553590427216248832,0,0,[0],1,[0.25]

553590463354380288,0,0,[0],1,[0.25]

553590746637668352,0,0,[0],1,[0.25]

553590750701551616,0,1,[0],1,[0.5]

553590751888961536,0,1,[0],1,[0.5]

553590811355795456,0,0,[0],1,[0.25]

553590880352088064,1,1,[0],0,[0.5]

553590881371320323,0.5,0,[0],0,[0.125]

553590946970206208,0,0,[0],1,[0.25]

553590961486696448,0,0,[0],1,[0.25]

553591049541914624,0,0,[0],1,[0.25]

553591055833382913,0,0,[0],0,[0.]

553591084409184256,0,0,[0],0,[0.]

553591093498224640,0,1,[0],1,[0.5]

553591303582523392,0,1,[0],0,[0.25]

553591315515310081,0,0,[0],1,[0.25]

553591317478264832,0,0,[0],1,[0.25]

553591411602640896,0,1,[0],1,[0.5]

553591475830009857,0,0,[0],0,[0.]

553591494255210497,0,1,[0],1,[0.5]

553591518619893760,0,0,[0],1,[0.25]

553591526937600001,0,1,[0],0,[0.25]

553591548613386241,0,0,[0],1,[0.25]

553591653647138816,1,0,[0],1,[0.5]

553591679341842432,0,0,[0],1,[0.25]

553591736598269952,1,1,[0],1,[0.75]

553591758899412993,0,0,[0],1,[0.25]

553591760668991488,0,0,[0],1,[0.25]

553591841996951553,0,1,[0],1,[0.5]

553591980748734464,0,0,[0],1,[0.25]

553592023392202752,0,1,[0],1,[0.5]

553592040374947840,0,0,[0],1,[0.25]

553592081483321346,0,1,[0],1,[0.5]

553592108699758592,0,0,[0],0,[0.]

553592195786506240,0,0,[0],1,[0.25]

552783238415265792,0,0,[0],1,[0.25]

552783667052167168,0,0,[0],1,[0.25]

552783745565347840,0,0,[0],1,[0.25]

552784168849907712,0,0,[0],1,[0.25]

552784526955806720,0,0,[0],1,[0.25]

552784882687299584,0,1,[0],0,[0.25]

552785367972450304,0,1,[0],1,[0.5]

552785375161499649,0,0,[0],0,[0.]

552785443813457921,0,0,[0],1,[0.25]

552785551930454016,0,0,[0],1,[0.25]

552785695845396480,0,0,[0],1,[0.25]

552786016906383360,0,0,[0],0,[0.]

552786099899494400,0,0,[0],1,[0.25]

552786361758265344,0,0,[0],0,[0.]

552786818853113857,0,0,[0],1,[0.25]

552787231468191744,0,0,[0],1,[0.25]

552787544837197824,0,0,[0],0,[0.]

552787878351474688,0,0,[0],1,[0.25]

552788396733906944,0,1,[0],1,[0.5]

552788886355996672,0,0,[0],1,[0.25]

552788945017516032,0,1,[0],1,[0.5]

552788947219533824,0,0,[0],1,[0.25]

552789127792717826,0,0,[0],1,[0.25]

552789521646247936,0,0,[0],1,[0.25]

552790074166108160,0,0,[0],1,[0.25]

552790082533752832,0,0,[0],0,[0.]

552790371848040449,0,1,[0],1,[0.5]

552790742700417024,0,1,[0],0,[0.25]

552790824971677696,0,0,[0],1,[0.25]

552790838015979520,0,0,[0],1,[0.25]

552790875492073472,0,0,[0],1,[0.25]

552790878805168129,0,0,[0],1,[0.25]

552791034447794176,0,0,[0],0,[0.]

552791065645027328,0,0,[0],0,[0.]

552791115599192064,0,0,[0],1,[0.25]

552791182670327808,0,0,[0],1,[0.25]

552791196247269378,0,0,[0],1,[0.25]

552791578893619200,0,1,[0],0,[0.25]

552792193992519680,0,1,[0],1,[0.5]

552792271243210754,0,0,[0],1,[0.25]

552792544132997121,0,0,[0],0,[0.]

552792802309181440,0,0,[0],1,[0.25]

552792913910833152,0,0,[0],1,[0.25]

552792988376915969,0,0,[0],1,[0.25]

552793539856588801,0,0,[0],1,[0.25]

552793551231541249,0,1,[0],0,[0.25]

552793552376569857,0,1,[0],1,[0.5]

552793679082311680,0,1,[0],0,[0.25]

552794157484634112,0,0,[0],0,[0.]

552794942759010304,0,0,[0],1,[0.25]

552795050502270976,0,1,[0],1,[0.5]

552795566242279424,0,0,[0],0,[0.]

552795585095671808,0,0,[0],1,[0.25]

552795693682032640,0,0,[0],1,[0.25]

552795773180858368,0,1,[0],1,[0.5]

552796091255894016,0.5,0,[0],1,[0.375]

552796863297236992,0,0,[0],1,[0.25]

552797406094716929,0,0,[0],0,[0.]

552797638807281664,0.5,0,[0],1,[0.375]

552798654495354880,0.5,0,[0],1,[0.375]

552798891994009601,0,1,[0],1,[0.5]

552799062421164032,0.5,0,[0],1,[0.375]

552799317602615297,0,0,[0],0,[0.]

552799591255384065,0,0,[0],1,[0.25]

552799640488517632,0,1,[0],1,[0.5]

552800045096259584,0,0,[0],1,[0.25]

552801438821515264,0,0,[0],1,[0.25]

552801829290270720,0,1,[0],1,[0.5]

552801880812691456,0,1,[0],1,[0.5]

552801954733490176,0,0,[0],1,[0.25]

552801958428700672,0,0,[0],1,[0.25]

552802128688078848,0,1,[0],1,[0.5]

552802606696136705,0,0,[0],0,[0.]

552802654641225728,0,1,[0],0,[0.25]

552803839490150400,0,0,[0],1,[0.25]

552804394727927808,0,0,[0],1,[0.25]

552804408233193473,0,1,[0],1,[0.5]

552804668951511041,0,0,[0],1,[0.25]

552804763461775360,0,0,[0],1,[0.25]

552804839886184448,0,0,[0],0,[0.]

552805267990413312,0,0,[0],1,[0.25]

552805488631758849,0,0,[0],1,[0.25]

552805596198871040,0,0,[0],0,[0.]

552805619301097472,0,0,[0],1,[0.25]

552805735885991936,0,0,[0],1,[0.25]

552806117328568321,0,1,[0],1,[0.5]

552806309540528128,0,1,[0],1,[0.5]

552806757672964097,0,0,[0],1,[0.25]

552806937470201856,0,1,[0],1,[0.5]

552807027781947393,0,0,[0],1,[0.25]

552807210041212928,0,0,[0],1,[0.25]

552807528070131712,0,0,[0],1,[0.25]

552807834434699264,0,0,[0],1,[0.25]

552808071387701248,0,1,[0],1,[0.5]

552808282398924800,0,0,[0],1,[0.25]

552808620187217920,0,0,[0],1,[0.25]

552808904137408512,0,0,[0],1,[0.25]

552809418417790976,0,1,[0],1,[0.5]

552810138114195456,0,1,[0],0,[0.25]

552810448324943872,0,1,[0],1,[0.5]

552810804186460161,0,0,[0],1,[0.25]

552811386259386370,0,0,[0],0,[0.]

552812682626465792,0,0,[0],1,[0.25]

552813461953323008,0,1,[0],1,[0.5]

552813494345940992,0,0,[0],1,[0.25]

552813549291315200,0,0,[0],1,[0.25]

552814494381256704,0,0,[0],1,[0.25]

552814767417876480,0,1,[0],1,[0.5]

552815182708494336,0,0,[0],1,[0.25]

552815274848964608,0,0,[0],0,[0.]

552815540721291265,0,0,[0],1,[0.25]

552816020403269632,0,0,[0],1,[0.25]

552816302780579840,0,0,[0],1,[0.25]

552816600995614721,0,0,[0],1,[0.25]

552816932643405824,0,1,[0],1,[0.5]

552817101057318913,0,0,[0],1,[0.25]

552817345887207425,0,0,[0],1,[0.25]

552817965813739520,0,0,[0],1,[0.25]

552818821460148226,1,1,[0],1,[0.75]

552820736490889216,0.5,0,[0],1,[0.375]

552821069036670976,0.5,0,[0],1,[0.375]

552821287933202435,0,0,[0],1,[0.25]

552821475066281984,0,0,[0],1,[0.25]

552822434639126528,0,0,[0],1,[0.25]

552822696195932161,0,0,[0],1,[0.25]

552822696200142850,0,1,[0],1,[0.5]

552825753264717824,0,1,[0],1,[0.5]

552828474814398464,0,0,[0],1,[0.25]

552828658747187201,0,1,[0],1,[0.5]

552829386773516290,0,0,[0],1,[0.25]

552829580579323904,0,0,[0],1,[0.25]

552830684021424128,0,0,[0],1,[0.25]

552830864187727876,0,1,[0],1,[0.5]

552831881847533568,0,0,[0],1,[0.25]

552832817089236992,1,0,[0],1,[0.5]

552833028201144320,0,0,[0],1,[0.25]

552834445301256192,0,0,[0],1,[0.25]

552834461478715392,0,0,[0],1,[0.25]

552834961762709505,1,1,[0],1,[0.75]

552837132491186179,0,0,[0],1,[0.25]

552838551071911936,0,0,[0],1,[0.25]

552842762505428992,0,1,[0],1,[0.5]

552845136414380032,0,0,[0],1,[0.25]

552848620375261184,0,0,[0],0,[0.]

552956517197303810,0,0,[0],1,[0.25]

552978099357237248,0,0,[0],1,[0.25]

552978184413921281,0,0,[0],1,[0.25]

552978376424964097,0,0,[0],1,[0.25]

552978476605923328,0,0,[0],1,[0.25]

552979279039197186,0,0,[0],1,[0.25]

552980261512949760,0,1,[0],1,[0.5]

552981833189969921,0.5,1,[0],1,[0.625]

552982443511144448,1,1,[0],1,[0.75]

552982613288157184,0,1,[0],1,[0.5]

552983615747796994,0.5,1,[0],1,[0.625]

552984347754897409,0,0,[0],1,[0.25]

552984502063337472,0,1,[0],1,[0.5]

552984916070531072,1,1,[0],1,[0.75]

552985611070881792,0.5,1,[0],1,[0.625]

552985855854661633,0,1,[0],1,[0.5]

552985912901001218,0,0,[0],1,[0.25]

552986187364065281,0,0,[0],1,[0.25]

552991544731774976,1,0,[0],1,[0.5]

552993818816299008,0,0,[0],1,[0.25]

552996335319007233,0,1,[0],1,[0.5]

553017543330648064,0,0,[0],1,[0.25]

553096753898323968,0,0,[0],1,[0.25]

553098571323437056,0,0,[0],1,[0.25]

553099685888790528,0.5,0,[0],1,[0.375]

553102901619748864,0,0,[0],1,[0.25]

553103334626701312,0,0,[0],1,[0.25]

553103772852191233,0,0,[0],1,[0.25]

553104503520890880,0,0,[0],1,[0.25]

553107921081749504,0.5,0,[0],1,[0.375]

553110339236409346,0,0,[0],1,[0.25]

553115168084074497,0,0,[0],0,[0.]

553115236992290816,1,0,[0],0,[0.25]

553116915325870083,0,0,[0],0,[0.]

553118198741356544,0,0,[0],1,[0.25]

553121732387946496,0,1,[0],1,[0.5]

553123329561743361,1,1,[0],1,[0.75]

553124268196642816,0.5,0,[0],1,[0.375]

553129559173115904,0,0,[0],1,[0.25]

553130148107943937,0,1,[0],1,[0.5]

553133704881917952,0,1,[0],1,[0.5]

553136565296582657,0,1,[0],1,[0.5]

553136604882014208,0,0,[0],1,[0.25]

553136845589319680,0,0,[0],1,[0.25]

553137849663361024,0,0,[0],1,[0.25]

553137946740932608,1,0,[0],0,[0.25]

553139203320860672,0,1,[0],1,[0.5]

553139825008599041,0,0,[0],1,[0.25]

553141087725170688,0,0,[0],1,[0.25]

553141732452626432,0,0,[0],1,[0.25]

553144712920834048,0.5,0,[0],1,[0.375]

553152215050125313,0,0,[0],1,[0.25]

553152395371630592,0,1,[0],1,[0.5]

553160652567498752,0,1,[0],1,[0.5]

553164985460068352,0,1,[0],1,[0.5]

553167429665587200,0,0,[0],1,[0.25]

553167814941761538,1,0,[0],0,[0.25]

553169307824177152,0.5,0,[0],1,[0.375]

553176411541098499,0,0,[0],1,[0.25]

553176753297162240,0,0,[0],1,[0.25]

553176929411825664,0,1,[0],1,[0.5]

553184482241814530,0,0,[0],1,[0.25]

553184643055644674,0,0,[0],1,[0.25]

553184958958022657,0,0,[0],1,[0.25]

553185370108878849,0,0,[0],1,[0.25]

553186555150749696,0,1,[0],1,[0.5]

553188382403477505,0,0,[0],1,[0.25]

553190393370923008,1,0,[0],1,[0.5]

553197863971610624,0,0,[0],1,[0.25]

553198972287082497,0,1,[0],1,[0.5]

553202028575731713,0,0,[0],1,[0.25]

553212962044149761,0,0,[0],1,[0.25]

553216909022605312,0,1,[0],1,[0.5]

553221600955621376,0.5,1,[0],1,[0.625]

553233728030650368,0,0,[0],1,[0.25]

553461741917863936,0.5,0,[0],1,[0.375]

553466230989144064,0,1,[0],1,[0.5]

553467311261503488,0,0,[0],1,[0.25]

553468492700454912,0,0,[0],1,[0.25]

553469523945590784,0,0,[0],1,[0.25]

553469733656203264,0,1,[0],1,[0.5]

553470140042735616,0,0,[0],1,[0.25]

553470382129565696,0,0,[0],1,[0.25]

553470492565602305,0,0,[0],0,[0.]

553470733180223489,0,1,[0],0,[0.25]

553470977972375553,0,0,[0],0,[0.]

553471193110421504,0,1,[0],1,[0.5]

553471987411324929,0,0,[0],1,[0.25]

553472225798795264,0,0,[0],1,[0.25]

553472437644320769,0,0,[0],1,[0.25]

553472488462901248,0,1,[0],1,[0.5]

553473416905629696,0,1,[0],1,[0.5]

553473550523580416,0,1,[0],1,[0.5]

553473704060284928,0,0,[0],1,[0.25]

553474012446478336,0,1,[0],0,[0.25]

553474188259102720,0,1,[0],1,[0.5]

553474232596701184,0,0,[0],1,[0.25]

553474514496278528,0,0,[0],1,[0.25]

553474965278691330,0,0,[0],1,[0.25]

553475269873643520,0.5,0,[0],1,[0.375]

553475430897156096,0,0,[0],1,[0.25]

553475729187680258,0,0,[0],1,[0.25]

553475824369012736,0,0,[0],1,[0.25]

553476073703620609,0,0,[0],1,[0.25]

553476471470432256,0,1,[0],1,[0.5]

553476490315431937,0,0,[0],0,[0.]

553476600985948160,0,1,[0],1,[0.5]

553476880339599360,0.5,1,[0],1,[0.625]

553477352542707712,0,0,[0],1,[0.25]

553477554041257985,0,0,[0],0,[0.]

553477692591726592,0,0,[0],1,[0.25]

553477943616634880,0,0,[0],1,[0.25]

553478142791548928,0,0,[0],1,[0.25]

553478289474740224,0,0,[0],1,[0.25]

553478677359775744,0.5,1,[0],1,[0.625]

553479222434729984,0,1,[0],1,[0.5]

553479315711864832,0,0,[0],0,[0.]

553480082996879360,0,1,[0],0,[0.25]

553480292498153472,0,1,[0],1,[0.5]

553480702067736578,0,0,[0],1,[0.25]

553481076916883456,0,1,[0],0,[0.25]

553483415954411520,0,1,[0],1,[0.5]

553484365012148225,0.5,1,[0],1,[0.625]

553484760233017344,0,1,[0],1,[0.5]

553484780093050880,0,1,[0],0,[0.25]

553485452943302656,0,0,[0],1,[0.25]

553486439129038848,0,0,[0],1,[0.25]

553486529231089664,0,0,[0],1,[0.25]

553486796534054912,0,0,[0],1,[0.25]

553487544508493825,0,1,[0],1,[0.5]

553487971497041920,0,0,[0],1,[0.25]

553488054640340992,0,1,[0],0,[0.25]

553488824656203776,0,1,[0],1,[0.5]

553489393202499584,0,0,[0],0,[0.]

553490238979727360,0,0,[0],1,[0.25]

553491540535156736,0,0,[0],1,[0.25]

553493222052605952,0.5,0,[0],1,[0.375]

553493510306152448,1,0,[0],0,[0.25]

553493707472011264,0.5,0,[0],1,[0.375]

553493785523400704,0,1,[0],1,[0.5]

553495137314435072,0,0,[0],1,[0.25]

553495922639122432,0,0,[0],1,[0.25]

553500238246608896,0.5,1,[0],1,[0.625]

553501357156876290,0,0,[0],1,[0.25]

553501773517033472,1,0,[0],1,[0.5]

553502180666531840,0,1,[0],1,[0.5]

553502311872733184,0.5,1,[0],1,[0.625]

553502446769942528,0,1,[0],0,[0.25]

553503184174710784,0,0,[0],1,[0.25]

553503546382249984,0,0,[0],1,[0.25]

553503909692841984,0,0,[0],1,[0.25]

553505242554175489,0,0,[0],1,[0.25]

553505371290357761,0,1,[0],1,[0.5]

553505858811080704,0.5,1,[0],1,[0.625]

553506608203169792,1,1,[0],1,[0.75]

553508098825261056,0,0,[0],1,[0.25]

553512735192141826,0,0,[0],1,[0.25]

553513403512532992,0,0,[0],1,[0.25]

553515054503821312,0,0,[0],1,[0.25]

553515399438811136,0,0,[0],1,[0.25]

553517713147301888,0.5,0,[0],1,[0.375]

553518024272379905,0,1,[0],0,[0.25]

553518053838061568,0,1,[0],0,[0.25]

553518472798683136,0,0,[0],0,[0.]

553519375521951744,0,0,[0],1,[0.25]

553521417598550016,0,0,[0],1,[0.25]

553524086417424384,0,0,[0],1,[0.25]

553528788383191040,0,0,[0],1,[0.25]

553529101659566080,0,0,[0],0,[0.]

553529196216344576,0,0,[0],1,[0.25]

553529334892609536,0,0,[0],1,[0.25]

553529796601585664,0,0,[0],0,[0.]

553529935789559808,0,1,[0],1,[0.5]

553529941938425857,0,0,[0],1,[0.25]

553530524183326720,0,0,[0],1,[0.25]

553530558614351873,0,0,[0],1,[0.25]

553530667821457408,0,0,[0],1,[0.25]

553531130163773440,0,0,[0],1,[0.25]

553531316797718528,0,0,[0],1,[0.25]

553531343834202112,0,1,[0],1,[0.5]

553531413459660800,0,0,[0],1,[0.25]

553531695480463360,0,0,[0],1,[0.25]

553531781690163201,1,0,[0],1,[0.5]

553531971457265664,0,1,[0],1,[0.5]

553532980871053312,0,0,[0],1,[0.25]

553532980896231424,0,0,[0],1,[0.25]

553533499643547648,0,1,[0],1,[0.5]

553533607126388737,0,1,[0],0,[0.25]

553534707108155392,0,0,[0],1,[0.25]

553534768537939968,0,0,[0],1,[0.25]

553534838880608256,0,0,[0],1,[0.25]

553535221828964352,0,0,[0],1,[0.25]

553535430788780032,0,0,[0],1,[0.25]

553535441828605953,0,0,[0],1,[0.25]

553535467065712640,0,0,[0],1,[0.25]

553535829017370625,0,0,[0],1,[0.25]

553535829529100288,0,1,[0],1,[0.5]

553535862911541248,0,0,[0],1,[0.25]

553535971959275520,0,0,[0],1,[0.25]

553536236493615104,0,0,[0],0,[0.]

553536269972942849,0,0,[0],1,[0.25]

553536397731442688,0,0,[0],0,[0.]

553536603998945280,0,0,[0],0,[0.]

553536887349325825,0,1,[0],1,[0.5]

553537537126694912,0,0,[0],1,[0.25]

553537939041701888,0,1,[0],0,[0.25]

553538058440941568,0,0,[0],1,[0.25]

553540617540624385,0,0,[0],1,[0.25]

553540739058376704,0,1,[0],0,[0.25]

553541676229472256,0,0,[0],1,[0.25]

553541776854634496,0,0,[0],1,[0.25]

553541988490825728,0,0,[0],1,[0.25]

553542235661553665,0,0,[0],1,[0.25]

553542442373619712,0,0,[0],1,[0.25]

553542565593878528,0,1,[0],1,[0.5]

553543369604210689,0,0,[0],1,[0.25]

553544252563935234,0,0,[0],1,[0.25]

553544419602104320,0,1,[0],1,[0.5]

553544694765215745,0,0,[0],1,[0.25]

553545906155712512,0,0,[0],0,[0.]

553546029212389376,0,1,[0],1,[0.5]

553546063752478722,0,0,[0],1,[0.25]

553547270264979456,0,0,[0],1,[0.25]

553547836517007360,0,0,[0],1,[0.25]

553548567420628992,0,0,[0],1,[0.25]

553549686129561600,0,0,[0],1,[0.25]

553550301886955520,0,0,[0],1,[0.25]

553550448154910720,0,1,[0],0,[0.25]

553551225560764416,0,0,[0],1,[0.25]

553551286793416704,0,0,[0],0,[0.]

553551598954491904,0,0,[0],0,[0.]

553552293371871233,0,0,[0],1,[0.25]

553552825431883776,0,0,[0],1,[0.25]

553553173743677440,0,0,[0],0,[0.]

553553244845522945,0,0,[0],1,[0.25]

553553288625672192,0,0,[0],1,[0.25]

553553724548059137,0,1,[0],1,[0.5]

553553813542797312,0,0,[0],0,[0.]

553554351633858560,0,0,[0],1,[0.25]

553554585634496512,0,0,[0],1,[0.25]

553554835203956736,0,1,[0],1,[0.5]

553555600911925249,1,0,[0],1,[0.5]

553555979238129664,0,1,[0],1,[0.5]

553556060569862145,0,0,[0],1,[0.25]

553556643456507904,0,1,[0],1,[0.5]

553556844665659392,0,1,[0],1,[0.5]

553556984273072128,0,0,[0],1,[0.25]

553557308937363458,0,0,[0],1,[0.25]

553557753558757376,0,1,[0],1,[0.5]

553558131369062400,0,0,[0],1,[0.25]

553558385048944640,0,0,[0],1,[0.25]

553558513210105856,0,0,[0],1,[0.25]

553558982476828674,0.5,0,[0],1,[0.375]

553559793940447234,0.5,0,[0],1,[0.375]

553561170637238272,0,0,[0],1,[0.25]

553561452318322688,0,0,[0],0,[0.]

553563668169125889,0,0,[0],1,[0.25]

553566026030272512,0,0,[0],1,[0.25]

553566877956734976,0,1,[0],0,[0.25]

553572740125712385,0,0,[0],1,[0.25]

553572754746638337,0,0,[0],1,[0.25]

553573365798416385,0,0,[0],1,[0.25]

553574345235103746,0,0,[0],1,[0.25]

553574501964079104,0,0,[0],1,[0.25]

553575232867672064,0,0,[0],1,[0.25]

553575984054951936,0,0,[0],1,[0.25]

553576010898497536,0,0,[0],1,[0.25]

553576849943826432,0,1,[0],1,[0.5]

553578029751226369,0,0,[0],1,[0.25]

