tweet_id,sentiment_value,ortographic_value,bad_words_value,spam_value,text_credibility
553547629963911170,0.0,0,1,1,0.5
553547637832843264,0.0,1,1,1,0.75
553547659404148736,0.0,0,1,0,0.25
553548404102414337,0.5,0,1,1,0.625
553548440563908611,0.0,0,0,1,0.25
553548487225532416,0.0,0,1,1,0.5
553549680538578944,0.0,1,1,1,0.75
553550030553243650,0.0,0,1,1,0.5
553550888770740224,0.0,0,1,1,0.5
553551148280729602,0.0,0,1,1,0.5
553551279620755458,0.0,0,1,1,0.5
553551282967830528,0.0,0,1,1,0.5
553551435762503681,0.0,0,1,1,0.5
553551934251343872,0.0,0,1,0,0.25
553552493561798656,1.0,0,1,1,0.75
553552772277481472,0.0,0,1,0,0.25
553553112456499200,0.0,0,1,0,0.25
553553202197827584,1.0,0,1,1,0.75
553553331671408641,0.0,1,1,1,0.75
553553966970044416,0.0,1,1,1,0.75
553554032745525249,0.0,0,1,1,0.5
553555156391186432,0.0,0,1,1,0.5
553555207410700289,0.0,0,1,0,0.25
553555293645590528,0.5,0,1,0,0.375
553555389611274240,0.0,0,1,1,0.5
553555432577708032,0.0,1,1,1,0.75
553555593034596352,0.0,0,1,1,0.5
553555705945288704,0.0,0,1,1,0.5
553555848794877952,0.0,0,1,1,0.5
553555948883959809,0.0,0,1,1,0.5
553556728651210753,0.5,0,1,1,0.625
553558108866637824,0.0,0,1,1,0.5
553558126147149825,0.0,0,1,1,0.5
553558611306090496,0.0,0,1,1,0.5
553558824720666628,0.0,1,1,1,0.75
553559095798931456,0.0,1,1,0,0.5
553559880599359488,0.0,0,1,1,0.5
553560219981459457,0.0,1,1,1,0.75
553560429910568960,0.5,0,1,1,0.625
553560480586166272,0.0,0,1,1,0.5
553560488056225792,0.0,1,1,1,0.75
553560769246539776,0.0,0,1,1,0.5
553561169923829760,0.0,1,1,1,0.75
553561762466115584,0.0,0,1,1,0.5
553562348376850433,0.0,0,1,0,0.25
553562446456422402,0.0,0,1,1,0.5
553562569169199104,0.0,0,1,1,0.5
553562832001048576,0.0,0,1,0,0.25
553563356339384322,0.0,0,1,1,0.5
553563750230683650,0.0,0,1,1,0.5
553563780928770048,0.0,1,0,1,0.5
553563889104093184,0.0,0,1,1,0.5
553566200098488320,0.0,0,1,1,0.5
553566279953842176,0.0,0,1,0,0.25
553566644006817792,0.0,0,1,1,0.5
553566829273423872,0.0,1,1,1,0.75
553566870750908418,0.0,1,1,1,0.75
553567076728963073,0.0,1,1,1,0.75
553567184002502656,0.0,0,1,1,0.5
553567716414484481,0.0,0,1,1,0.5
553567732126736385,0.0,0,1,1,0.5
553567850301231106,0.0,0,1,1,0.5
553568095978401793,0.0,0,1,1,0.5
553569060882235392,0.5,0,1,1,0.625
553569333150896129,0.0,0,1,1,0.5
553569379674521600,0.0,0,1,1,0.5
553569512269021184,0.0,0,1,1,0.5
553570203678683136,0.0,0,1,0,0.25
553570370192949248,0.0,0,1,1,0.5
553570659805454336,0.0,0,0,1,0.25
553570681619640320,0.5,0,1,1,0.625
553570818031374336,0.0,0,1,1,0.5
553570914143854592,0.0,1,1,1,0.75
553570916907511809,0.0,1,1,1,0.75
553571432475951105,0.5,1,1,1,0.875
553571541578174465,0.0,0,1,1,0.5
553572111441465344,0.0,0,1,1,0.5
553572914923323392,0.0,0,0,1,0.25
553573066455134208,0.0,0,1,1,0.5
553573166116012032,0.0,0,1,1,0.5
553573432554979328,0.0,0,1,1,0.5
553573633395015680,0.0,0,1,1,0.5
553573875528007680,0.0,1,1,1,0.75
553574522972958721,0.0,1,1,0,0.5
553574650450825216,0.0,1,1,1,0.75
553574709669814272,0.0,1,1,1,0.75
553575302392455169,0.0,0,1,1,0.5
553575450329378816,0.0,1,1,1,0.75
553575803733426176,0.0,1,1,1,0.75
553576648973377537,0.0,0,1,1,0.5
553578191391301633,0.0,1,1,1,0.75
553578243173781505,0.0,0,1,1,0.5
553578250186665984,0.0,0,1,0,0.25
553578348111085568,0.0,1,1,1,0.75
553578566563426305,0.0,0,1,0,0.25
553579715014172673,0.0,0,1,1,0.5
553579914717577216,0.0,1,0,1,0.5
553580499395174400,0.0,0,1,1,0.5
553581209193050112,0.0,0,1,1,0.5
553581227165642752,0.0,1,1,1,0.75
553581501422788608,0.0,0,1,1,0.5
553581612588605440,0.0,0,1,1,0.5
553581668142153729,0.0,0,1,1,0.5
553581669710831617,0.0,1,1,1,0.75
553581897792913408,0.0,0,1,1,0.5
553581958455123968,0.0,1,1,1,0.75
553582011324329984,0.0,1,1,1,0.75
553582039106990080,0.0,0,1,0,0.25
553582049282768897,0.0,0,1,1,0.5
553582057537146880,0.0,1,1,1,0.75
553582206019723264,0.0,0,1,1,0.5
553582251616010240,0.0,0,1,1,0.5
553582301003931648,0.0,1,1,1,0.75
553582465734832128,0.0,1,1,1,0.75
553582801833185280,1.0,1,1,1,1.0
553582812964876288,0.0,0,1,1,0.5
553583035820802048,0.0,0,1,0,0.25
553583059761897473,0.0,0,1,0,0.25
553583108105441281,0.0,1,1,1,0.75
553583376398319617,0.0,0,1,1,0.5
553583670343524352,0.0,1,1,1,0.75
553583809602801665,0.0,0,1,1,0.5
553583847850663936,0.0,0,1,1,0.5
553583867664535552,0.0,0,1,1,0.5
553584173420920833,0.0,1,1,0,0.5
553584292090359808,0.0,1,1,1,0.75
553584366803488770,0.0,0,1,1,0.5
553584683892871168,0.0,0,1,1,0.5
553584782987497474,0.0,0,1,1,0.5
553584868685520897,0.0,1,1,0,0.5
553585447235223552,0.0,0,1,1,0.5
553585530504749057,0.0,0,1,0,0.25
553585596959318016,0.0,0,1,1,0.5
553585838056280064,0.0,0,1,0,0.25
553585840270876672,0.0,0,1,1,0.5
553585862987235328,0.0,1,1,0,0.5
553586246883475456,0.0,0,1,0,0.25
553586275438301184,0.0,1,1,0,0.5
553586305272389632,0.0,0,1,1,0.5
553586393189212161,0.0,1,1,1,0.75
553586421626568704,0.0,0,1,1,0.5
553586510260629505,0.0,0,1,1,0.5
553586523338440704,0.0,0,1,1,0.5
553586538928676864,0.5,0,1,0,0.375
553586798451257344,0.0,0,1,1,0.5
553586940856242178,0.0,0,1,1,0.5
553586959596396544,0.0,0,1,1,0.5
553587278564823041,0.0,0,1,0,0.25
553587352086384640,0.0,0,1,0,0.25
553587542067773440,0.0,0,1,1,0.5
553587546614427649,0.0,0,1,1,0.5
553587708367765504,0.0,0,1,1,0.5
553587816048099328,0.0,0,1,1,0.5
553587920398221313,0.0,0,1,1,0.5
553588326578417664,0.0,0,1,1,0.5
553588704913416192,0.0,0,1,0,0.25
553588889084891136,0.0,1,1,0,0.5
553589330846183425,0.0,0,1,1,0.5
553589345186111488,0.0,0,1,1,0.5
553589419933196288,0.0,1,1,1,0.75
553589469849583616,1.0,0,1,1,0.75
553589610014867456,0.0,0,1,1,0.5
553589657695715328,0.0,1,1,1,0.75
553589860880375808,0.5,1,1,1,0.875
553589860892942337,0.5,0,1,1,0.625
553589869810028544,0.0,1,1,1,0.75
553589880245481472,0.0,0,1,1,0.5
553589914684895232,0.0,0,1,1,0.5
553589970775343104,0.0,0,1,1,0.5
553590072373968897,0.0,0,1,1,0.5
553590273952215040,0.0,1,1,1,0.75
553590427216248832,0.0,0,1,1,0.5
553590463354380288,0.0,0,1,1,0.5
553590746637668352,0.0,0,1,1,0.5
553590750701551616,0.0,1,1,1,0.75
553590751888961536,0.0,1,1,1,0.75
553590811355795456,0.0,0,1,1,0.5
553590880352088064,1.0,1,1,0,0.75
553590881371320323,0.5,0,1,0,0.375
553590946970206208,0.0,0,1,1,0.5
553590961486696448,0.0,0,1,1,0.5
553591049541914624,0.0,0,1,1,0.5
553591055833382913,0.0,0,1,0,0.25
553591084409184256,0.0,0,1,0,0.25
553591093498224640,0.0,1,1,1,0.75
553591303582523392,0.0,1,1,0,0.5
553591315515310081,0.0,0,1,1,0.5
553591317478264832,0.0,0,1,1,0.5
553591411602640896,0.0,1,1,1,0.75
553591475830009857,0.0,0,1,0,0.25
553591494255210497,0.0,1,1,1,0.75
553591518619893760,0.0,0,1,1,0.5
553591526937600001,0.0,1,1,0,0.5
553591548613386241,0.0,0,1,1,0.5
553591653647138816,1.0,0,1,1,0.75
553591679341842432,0.0,0,1,1,0.5
553591736598269952,1.0,1,1,1,1.0
553591758899412993,0.0,0,1,1,0.5
553591760668991488,0.0,0,1,1,0.5
553591841996951553,0.0,1,1,1,0.75
553591980748734464,0.0,0,1,1,0.5
553592023392202752,0.0,1,1,1,0.75
553592040374947840,0.0,0,1,1,0.5
553592081483321346,0.0,1,1,1,0.75
553592108699758592,0.0,0,1,0,0.25
553592195786506240,0.0,0,1,1,0.5
552783238415265792,0.0,0,1,1,0.5
552783667052167168,0.0,0,1,1,0.5
552783745565347840,0.0,0,1,1,0.5
552784168849907712,0.0,0,1,1,0.5
552784526955806720,0.0,0,1,1,0.5
552784882687299584,0.0,1,1,0,0.5
552785367972450304,0.0,1,1,1,0.75
552785375161499649,0.0,0,1,0,0.25
552785443813457921,0.0,0,1,1,0.5
552785551930454016,0.0,0,1,1,0.5
552785695845396480,0.0,0,1,1,0.5
552786016906383360,0.0,0,1,0,0.25
552786099899494400,0.0,0,1,1,0.5
552786361758265344,0.0,0,1,0,0.25
552786818853113857,0.0,0,1,1,0.5
552787231468191744,0.0,0,1,1,0.5
552787544837197824,0.0,0,1,0,0.25
552787878351474688,0.0,0,1,1,0.5
552788396733906944,0.0,1,1,1,0.75
552788886355996672,0.0,0,1,1,0.5
552788945017516032,0.0,1,1,1,0.75
552788947219533824,0.0,0,1,1,0.5
552789127792717826,0.0,0,1,1,0.5
552789521646247936,0.0,0,1,1,0.5
552790074166108160,0.0,0,1,1,0.5
552790082533752832,0.0,0,1,0,0.25
552790371848040449,0.0,1,1,1,0.75
552790742700417024,0.0,1,1,0,0.5
552790824971677696,0.0,0,1,1,0.5
552790838015979520,0.0,0,1,1,0.5
552790875492073472,0.0,0,1,1,0.5
552790878805168129,0.0,0,1,1,0.5
552791034447794176,0.0,0,1,0,0.25
552791065645027328,0.0,0,1,0,0.25
552791115599192064,0.0,0,1,1,0.5
552791182670327808,0.0,0,1,1,0.5
552791196247269378,0.0,0,1,1,0.5
552791578893619200,0.0,1,1,0,0.5
552792193992519680,0.0,1,1,1,0.75
552792271243210754,0.0,0,1,1,0.5
552792544132997121,0.0,0,1,0,0.25
552792802309181440,0.0,0,1,1,0.5
552792913910833152,0.0,0,1,1,0.5
552792988376915969,0.0,0,1,1,0.5
552793539856588801,0.0,0,1,1,0.5
552793551231541249,0.0,1,1,0,0.5
552793552376569857,0.0,1,1,1,0.75
552793679082311680,0.0,1,1,0,0.5
552794157484634112,0.0,0,1,0,0.25
552794942759010304,0.0,0,1,1,0.5
552795050502270976,0.0,1,1,1,0.75
552795566242279424,0.0,0,1,0,0.25
552795585095671808,0.0,0,1,1,0.5
552795693682032640,0.0,0,1,1,0.5
552795773180858368,0.0,1,1,1,0.75
552796091255894016,0.5,0,1,1,0.625
552796863297236992,0.0,0,1,1,0.5
552797406094716929,0.0,0,1,0,0.25
552797638807281664,0.5,0,1,1,0.625
552798654495354880,0.5,0,1,1,0.625
552798891994009601,0.0,1,1,1,0.75
552799062421164032,0.5,0,1,1,0.625
552799317602615297,0.0,0,1,0,0.25
552799591255384065,0.0,0,1,1,0.5
552799640488517632,0.0,1,1,1,0.75
552800045096259584,0.0,0,1,1,0.5
552801438821515264,0.0,0,1,1,0.5
552801829290270720,0.0,1,1,1,0.75
552801880812691456,0.0,1,1,1,0.75
552801954733490176,0.0,0,1,1,0.5
552801958428700672,0.0,0,1,1,0.5
552802128688078848,0.0,1,1,1,0.75
552802606696136705,0.0,0,1,0,0.25
552802654641225728,0.0,1,1,0,0.5
552803839490150400,0.0,0,1,1,0.5
552804394727927808,0.0,0,1,1,0.5
552804408233193473,0.0,1,1,1,0.75
552804668951511041,0.0,0,1,1,0.5
552804763461775360,0.0,0,1,1,0.5
552804839886184448,0.0,0,1,0,0.25
552805267990413312,0.0,0,1,1,0.5
552805488631758849,0.0,0,1,1,0.5
552805596198871040,0.0,0,1,0,0.25
552805619301097472,0.0,0,1,1,0.5
552805735885991936,0.0,0,1,1,0.5
552806117328568321,0.0,1,1,1,0.75
552806309540528128,0.0,1,1,1,0.75
552806757672964097,0.0,0,1,1,0.5
552806937470201856,0.0,1,1,1,0.75
552807027781947393,0.0,0,1,1,0.5
552807210041212928,0.0,0,1,1,0.5
552807528070131712,0.0,0,1,1,0.5
552807834434699264,0.0,0,1,1,0.5
552808071387701248,0.0,1,1,1,0.75
552808282398924800,0.0,0,1,1,0.5
552808620187217920,0.0,0,1,1,0.5
552808904137408512,0.0,0,1,1,0.5
552809418417790976,0.0,1,1,1,0.75
552810138114195456,0.0,1,1,0,0.5
552810448324943872,0.0,1,1,1,0.75
552810804186460161,0.0,0,1,1,0.5
552811386259386370,0.0,0,1,0,0.25
552812682626465792,0.0,0,1,1,0.5
552813461953323008,0.0,1,1,1,0.75
552813494345940992,0.0,0,1,1,0.5
552813549291315200,0.0,0,1,1,0.5
552814494381256704,0.0,0,1,1,0.5
552814767417876480,0.0,1,1,1,0.75
552815182708494336,0.0,0,1,1,0.5
552815274848964608,0.0,0,1,0,0.25
552815540721291265,0.0,0,1,1,0.5
552816020403269632,0.0,0,1,1,0.5
552816302780579840,0.0,0,1,1,0.5
552816600995614721,0.0,0,1,1,0.5
552816932643405824,0.0,1,1,1,0.75
552817101057318913,0.0,0,1,1,0.5
552817345887207425,0.0,0,1,1,0.5
552817965813739520,0.0,0,1,1,0.5
552818821460148226,1.0,1,1,1,1.0
552820736490889216,0.5,0,1,1,0.625
552821069036670976,0.5,0,1,1,0.625
552821287933202435,0.0,0,1,1,0.5
552821475066281984,0.0,0,1,1,0.5
552822434639126528,0.0,0,1,1,0.5
552822696195932161,0.0,0,1,1,0.5
552822696200142850,0.0,1,1,1,0.75
552825753264717824,0.0,1,1,1,0.75
552828474814398464,0.0,0,1,1,0.5
552828658747187201,0.0,1,1,1,0.75
552829386773516290,0.0,0,1,1,0.5
552829580579323904,0.0,0,1,1,0.5
552830684021424128,0.0,0,1,1,0.5
552830864187727876,0.0,1,1,1,0.75
552831881847533568,0.0,0,1,1,0.5
552832817089236992,1.0,0,1,1,0.75
552833028201144320,0.0,0,1,1,0.5
552834445301256192,0.0,0,1,1,0.5
552834461478715392,0.0,0,1,1,0.5
552834961762709505,1.0,1,1,1,1.0
552837132491186179,0.0,0,1,1,0.5
552838551071911936,0.0,0,1,1,0.5
552842762505428992,0.0,1,1,1,0.75
552845136414380032,0.0,0,1,1,0.5
552848620375261184,0.0,0,1,0,0.25
552956517197303810,0.0,0,1,1,0.5
552978099357237248,0.0,0,1,1,0.5
552978184413921281,0.0,0,1,1,0.5
552978376424964097,0.0,0,1,1,0.5
552978476605923328,0.0,0,1,1,0.5
552979279039197186,0.0,0,1,1,0.5
552980261512949760,0.0,1,1,1,0.75
552981833189969921,0.5,1,1,1,0.875
552982443511144448,1.0,1,1,1,1.0
552982613288157184,0.0,1,1,1,0.75
552983615747796994,0.5,1,1,1,0.875
552984347754897409,0.0,0,1,1,0.5
552984502063337472,0.0,1,1,1,0.75
552984916070531072,1.0,1,1,1,1.0
552985611070881792,0.5,1,1,1,0.875
552985855854661633,0.0,1,1,1,0.75
552985912901001218,0.0,0,1,1,0.5
552986187364065281,0.0,0,1,1,0.5
552991544731774976,1.0,0,1,1,0.75
552993818816299008,0.0,0,1,1,0.5
552996335319007233,0.0,1,1,1,0.75
553017543330648064,0.0,0,1,1,0.5
553096753898323968,0.0,0,1,1,0.5
553098571323437056,0.0,0,1,1,0.5
553099685888790528,0.5,0,1,1,0.625
553102901619748864,0.0,0,1,1,0.5
553103334626701312,0.0,0,1,1,0.5
553103772852191233,0.0,0,1,1,0.5
553104503520890880,0.0,0,1,1,0.5
553107921081749504,0.5,0,1,1,0.625
553110339236409346,0.0,0,1,1,0.5
553115168084074497,0.0,0,1,0,0.25
553115236992290816,1.0,0,1,0,0.5
553116915325870083,0.0,0,1,0,0.25
553118198741356544,0.0,0,1,1,0.5
553121732387946496,0.0,1,1,1,0.75
553123329561743361,1.0,1,1,1,1.0
553124268196642816,0.5,0,1,1,0.625
553129559173115904,0.0,0,1,1,0.5
553130148107943937,0.0,1,1,1,0.75
553133704881917952,0.0,1,1,1,0.75
553136565296582657,0.0,1,1,1,0.75
553136604882014208,0.0,0,1,1,0.5
553136845589319680,0.0,0,1,1,0.5
553137849663361024,0.0,0,1,1,0.5
553137946740932608,1.0,0,1,0,0.5
553139203320860672,0.0,1,1,1,0.75
553139825008599041,0.0,0,1,1,0.5
553141087725170688,0.0,0,1,1,0.5
553141732452626432,0.0,0,1,1,0.5
553144712920834048,0.5,0,1,1,0.625
553152215050125313,0.0,0,1,1,0.5
553152395371630592,0.0,1,1,1,0.75
553160652567498752,0.0,1,1,1,0.75
553164985460068352,0.0,1,1,1,0.75
553167429665587200,0.0,0,1,1,0.5
553167814941761538,1.0,0,1,0,0.5
553169307824177152,0.5,0,1,1,0.625
553176411541098499,0.0,0,1,1,0.5
553176753297162240,0.0,0,1,1,0.5
553176929411825664,0.0,1,1,1,0.75
553184482241814530,0.0,0,1,1,0.5
553184643055644674,0.0,0,1,1,0.5
553184958958022657,0.0,0,1,1,0.5
553185370108878849,0.0,0,1,1,0.5
553186555150749696,0.0,1,1,1,0.75
553188382403477505,0.0,0,1,1,0.5
553190393370923008,1.0,0,1,1,0.75
553197863971610624,0.0,0,1,1,0.5
553198972287082497,0.0,1,1,1,0.75
553202028575731713,0.0,0,1,1,0.5
553212962044149761,0.0,0,1,1,0.5
553216909022605312,0.0,1,1,1,0.75
553221600955621376,0.5,1,1,1,0.875
553233728030650368,0.0,0,1,1,0.5
553461741917863936,0.5,0,1,1,0.625
553466230989144064,0.0,1,1,1,0.75
553467311261503488,0.0,0,1,1,0.5
553468492700454912,0.0,0,1,1,0.5
553469523945590784,0.0,0,1,1,0.5
553469733656203264,0.0,1,1,1,0.75
553470140042735616,0.0,0,1,1,0.5
553470382129565696,0.0,0,1,1,0.5
553470492565602305,0.0,0,1,0,0.25
553470733180223489,0.0,1,1,0,0.5
553470977972375553,0.0,0,1,0,0.25
553471193110421504,0.0,1,1,1,0.75
553471987411324929,0.0,0,1,1,0.5
553472225798795264,0.0,0,1,1,0.5
553472437644320769,0.0,0,1,1,0.5
553472488462901248,0.0,1,1,1,0.75
553473416905629696,0.0,1,1,1,0.75
553473550523580416,0.0,1,1,1,0.75
553473704060284928,0.0,0,1,1,0.5
553474012446478336,0.0,1,1,0,0.5
553474188259102720,0.0,1,1,1,0.75
553474232596701184,0.0,0,1,1,0.5
553474514496278528,0.0,0,1,1,0.5
553474965278691330,0.0,0,1,1,0.5
553475269873643520,0.5,0,1,1,0.625
553475430897156096,0.0,0,1,1,0.5
553475729187680258,0.0,0,1,1,0.5
553475824369012736,0.0,0,1,1,0.5
553476073703620609,0.0,0,1,1,0.5
553476471470432256,0.0,1,1,1,0.75
553476490315431937,0.0,0,1,0,0.25
553476600985948160,0.0,1,1,1,0.75
553476880339599360,0.5,1,1,1,0.875
553477352542707712,0.0,0,1,1,0.5
553477554041257985,0.0,0,1,0,0.25
553477692591726592,0.0,0,1,1,0.5
553477943616634880,0.0,0,1,1,0.5
553478142791548928,0.0,0,1,1,0.5
553478289474740224,0.0,0,1,1,0.5
553478677359775744,0.5,1,1,1,0.875
553479222434729984,0.0,1,1,1,0.75
553479315711864832,0.0,0,1,0,0.25
553480082996879360,0.0,1,1,0,0.5
553480292498153472,0.0,1,1,1,0.75
553480702067736578,0.0,0,1,1,0.5
553481076916883456,0.0,1,1,0,0.5
553483415954411520,0.0,1,1,1,0.75
553484365012148225,0.5,1,1,1,0.875
553484760233017344,0.0,1,1,1,0.75
553484780093050880,0.0,1,1,0,0.5
553485452943302656,0.0,0,1,1,0.5
553486439129038848,0.0,0,1,1,0.5
553486529231089664,0.0,0,1,1,0.5
553486796534054912,0.0,0,1,1,0.5
553487544508493825,0.0,1,1,1,0.75
553487971497041920,0.0,0,1,1,0.5
553488054640340992,0.0,1,1,0,0.5
553488824656203776,0.0,1,1,1,0.75
553489393202499584,0.0,0,1,0,0.25
553490238979727360,0.0,0,1,1,0.5
553491540535156736,0.0,0,1,1,0.5
553493222052605952,0.5,0,1,1,0.625
553493510306152448,1.0,0,1,0,0.5
553493707472011264,0.5,0,1,1,0.625
553493785523400704,0.0,1,1,1,0.75
553495137314435072,0.0,0,1,1,0.5
553495922639122432,0.0,0,1,1,0.5
553500238246608896,0.5,1,1,1,0.875
553501357156876290,0.0,0,1,1,0.5
553501773517033472,1.0,0,1,1,0.75
553502180666531840,0.0,1,1,1,0.75
553502311872733184,0.5,1,1,1,0.875
553502446769942528,0.0,1,1,0,0.5
553503184174710784,0.0,0,1,1,0.5
553503546382249984,0.0,0,1,1,0.5
553503909692841984,0.0,0,1,1,0.5
553505242554175489,0.0,0,1,1,0.5
553505371290357761,0.0,1,1,1,0.75
553505858811080704,0.5,1,1,1,0.875
553506608203169792,1.0,1,1,1,1.0
553508098825261056,0.0,0,1,1,0.5
553512735192141826,0.0,0,1,1,0.5
553513403512532992,0.0,0,1,1,0.5
553515054503821312,0.0,0,1,1,0.5
553515399438811136,0.0,0,1,1,0.5
553517713147301888,0.5,0,1,1,0.625
553518024272379905,0.0,1,1,0,0.5
553518053838061568,0.0,1,1,0,0.5
553518472798683136,0.0,0,1,0,0.25
553519375521951744,0.0,0,1,1,0.5
553521417598550016,0.0,0,1,1,0.5
553524086417424384,0.0,0,1,1,0.5
553528788383191040,0.0,0,1,1,0.5
553529101659566080,0.0,0,1,0,0.25
553529196216344576,0.0,0,1,1,0.5
553529334892609536,0.0,0,1,1,0.5
553529796601585664,0.0,0,1,0,0.25
553529935789559808,0.0,1,1,1,0.75
553529941938425857,0.0,0,1,1,0.5
553530524183326720,0.0,0,1,1,0.5
553530558614351873,0.0,0,1,1,0.5
553530667821457408,0.0,0,1,1,0.5
553531130163773440,0.0,0,1,1,0.5
553531316797718528,0.0,0,1,1,0.5
553531343834202112,0.0,1,1,1,0.75
553531413459660800,0.0,0,1,1,0.5
553531695480463360,0.0,0,1,1,0.5
553531781690163201,1.0,0,1,1,0.75
553531971457265664,0.0,1,1,1,0.75
553532980871053312,0.0,0,1,1,0.5
553532980896231424,0.0,0,1,1,0.5
553533499643547648,0.0,1,1,1,0.75
553533607126388737,0.0,1,1,0,0.5
553534707108155392,0.0,0,1,1,0.5
553534768537939968,0.0,0,1,1,0.5
553534838880608256,0.0,0,1,1,0.5
553535221828964352,0.0,0,1,1,0.5
553535430788780032,0.0,0,1,1,0.5
553535441828605953,0.0,0,1,1,0.5
553535467065712640,0.0,0,1,1,0.5
553535829017370625,0.0,0,1,1,0.5
553535829529100288,0.0,1,1,1,0.75
553535862911541248,0.0,0,1,1,0.5
553535971959275520,0.0,0,1,1,0.5
553536236493615104,0.0,0,1,0,0.25
553536269972942849,0.0,0,1,1,0.5
553536397731442688,0.0,0,1,0,0.25
553536603998945280,0.0,0,1,0,0.25
553536887349325825,0.0,1,1,1,0.75
553537537126694912,0.0,0,1,1,0.5
553537939041701888,0.0,1,1,0,0.5
553538058440941568,0.0,0,1,1,0.5
553540617540624385,0.0,0,1,1,0.5
553540739058376704,0.0,1,1,0,0.5
553541676229472256,0.0,0,1,1,0.5
553541776854634496,0.0,0,1,1,0.5
553541988490825728,0.0,0,1,1,0.5
553542235661553665,0.0,0,1,1,0.5
553542442373619712,0.0,0,1,1,0.5
553542565593878528,0.0,1,1,1,0.75
553543369604210689,0.0,0,1,1,0.5
553544252563935234,0.0,0,1,1,0.5
553544419602104320,0.0,1,1,1,0.75
553544694765215745,0.0,0,1,1,0.5
553545906155712512,0.0,0,1,0,0.25
553546029212389376,0.0,1,1,1,0.75
553546063752478722,0.0,0,1,1,0.5
553547270264979456,0.0,0,1,1,0.5
553547836517007360,0.0,0,1,1,0.5
553548567420628992,0.0,0,1,1,0.5
553549686129561600,0.0,0,1,1,0.5
553550301886955520,0.0,0,1,1,0.5
553550448154910720,0.0,1,1,0,0.5
553551225560764416,0.0,0,1,1,0.5
553551286793416704,0.0,0,1,0,0.25
553551598954491904,0.0,0,1,0,0.25
553552293371871233,0.0,0,1,1,0.5
553552825431883776,0.0,0,1,1,0.5
553553173743677440,0.0,0,1,0,0.25
553553244845522945,0.0,0,1,1,0.5
553553288625672192,0.0,0,1,1,0.5
553553724548059137,0.0,1,1,1,0.75
553553813542797312,0.0,0,1,0,0.25
553554351633858560,0.0,0,1,1,0.5
553554585634496512,0.0,0,1,1,0.5
553554835203956736,0.0,1,1,1,0.75
553555600911925249,1.0,0,1,1,0.75
553555979238129664,0.0,1,1,1,0.75
553556060569862145,0.0,0,1,1,0.5
553556643456507904,0.0,1,1,1,0.75
553556844665659392,0.0,1,1,1,0.75
553556984273072128,0.0,0,1,1,0.5
553557308937363458,0.0,0,1,1,0.5
553557753558757376,0.0,1,1,1,0.75
553558131369062400,0.0,0,1,1,0.5
553558385048944640,0.0,0,1,1,0.5
553558513210105856,0.0,0,1,1,0.5
553558982476828674,0.5,0,1,1,0.625
553559793940447234,0.5,0,1,1,0.625
553561170637238272,0.0,0,1,1,0.5
553561452318322688,0.0,0,1,0,0.25
553563668169125889,0.0,0,1,1,0.5
553566026030272512,0.0,0,1,1,0.5
553566877956734976,0.0,1,1,0,0.5
553572740125712385,0.0,0,1,1,0.5
553572754746638337,0.0,0,1,1,0.5
553573365798416385,0.0,0,1,1,0.5
553574345235103746,0.0,0,1,1,0.5
553574501964079104,0.0,0,1,1,0.5
553575232867672064,0.0,0,1,1,0.5
553575984054951936,0.0,0,1,1,0.5
553576010898497536,0.0,0,1,1,0.5
553576849943826432,0.0,1,1,1,0.75
553578029751226369,0.0,0,1,1,0.5
553579224402235393,0.0,0,1,1,0.5
553580959661309952,0.0,0,1,0,0.25
553585504093224962,0.0,0,1,1,0.5
553586781355278336,0.0,0,1,1,0.5
553586860334010368,0.0,0,1,1,0.5
553586897168392192,0.0,0,1,1,0.5
553586978017775616,0.0,0,1,1,0.5
553587013409325058,0.0,0,1,1,0.5
553587167394791424,1.0,0,1,1,0.75
553587225901154304,0.0,0,1,1,0.5
553587303172833280,0.0,0,1,1,0.5
553587329626292224,0.0,0,1,1,0.5
553587511839444994,0.0,0,1,1,0.5
553587511864598529,0.0,0,1,1,0.5
553587672137334785,0.0,0,1,1,0.5
553587735613952001,0.0,1,1,1,0.75
553587861837328385,0.0,0,1,1,0.5
553588012752568321,0.0,1,1,1,0.75
553588053348843520,0.0,0,1,1,0.5
553588080964558849,0.0,0,1,1,0.5
553588106587545600,0.0,0,1,1,0.5
553588178687655936,0.5,1,1,1,0.875
553588340432572416,0.0,0,1,1,0.5
553588374280601600,0.0,0,1,1,0.5
553588494661337089,0.0,1,1,1,0.75
553588760060125185,0.0,0,1,1,0.5
553588913747808256,0.0,0,1,1,0.5
553588946039746560,0.0,0,1,1,0.5
553588993993232384,0.0,0,1,1,0.5
553589051044151296,0.0,1,1,1,0.75
553589055116836864,0.0,0,1,1,0.5
553589121776898048,0.0,0,1,1,0.5
553589285342175232,0.0,0,1,1,0.5
553589295525941248,0.0,1,1,1,0.75
553589372084162560,0.0,1,1,0,0.5
553589606307090432,0.0,0,1,1,0.5
553589720480235522,0.0,0,1,1,0.5
553590459688570880,0.0,1,1,1,0.75
553590522800275456,0.0,0,1,1,0.5
553590529548886016,0.0,0,1,1,0.5
553590653784195072,0.0,0,1,1,0.5
553590721207615488,0.0,0,1,1,0.5
553590835850514433,0.0,1,1,1,0.75
553590891852886019,0.0,0,1,1,0.5
553591259672379392,0.0,0,1,1,0.5
