tweet_id,author_id
553588326578417664,7587032
553588704913416192,2467791
553588889084891136,18622869
553589330846183425,19636948
553589345186111488,1367531
553589419933196288,972651
553589469849583616,14511951
553589610014867456,5402612
553589657695715328,19038934
553589860880375808,1994321
553589860892942337,25049056
553589869810028544,2434191967
553589880245481472,24138795
553589914684895232,34713362
553589970775343104,4970411
553590072373968897,15012486
553590273952215040,7702542
553590427216248832,428333
553590463354380288,15754281
553590746637668352,23398730
553590750701551616,2195241
553590751888961536,203123011
553590811355795456,169272033
553590880352088064,271413771
553590881371320323,1379288282
553590946970206208,2097571
553590961486696448,1367531
553591049541914624,2097571
553591055833382913,1652541
553591084409184256,624413
553591093498224640,227837742
553591303582523392,26566469
553591315515310081,759251
553591317478264832,31540671
553591411602640896,6017542
553591475830009857,87818409
553591494255210497,149913262
553591518619893760,76858507
553591526937600001,1877831
553591548613386241,927818520
553591653647138816,14413869
553591679341842432,47722134
553591736598269952,14515799
553591758899412993,868112707
553591760668991488,7587032
553591841996951553,255527829
553591980748734464,1630896181
553592023392202752,972651
553592040374947840,5402612
553592081483321346,383685824
553592108699758592,51241574
553592195786506240,1994321
552783238415265792,384779793
552783667052167168,25067168
552783745565347840,14569869
552784168849907712,22240612
552784526955806720,87416722
552784882687299584,7587032
552785367972450304,6591312
552785375161499649,16973333
552785443813457921,148653311
552785551930454016,6017542
552785695845396480,20639175
552786016906383360,367709007
552786099899494400,1367531
552786361758265344,64643056
552786818853113857,148653311
552787231468191744,17152053
552787544837197824,38142380
552787878351474688,166109668
552788396733906944,3108351
552788886355996672,5402612
552788945017516032,20598137
552788947219533824,87416722
552789127792717826,297325085
552789521646247936,6591312
552790074166108160,87818409
552790082533752832,868112707
552790371848040449,254873869
552790742700417024,5402612
552790824971677696,868112707
552790838015979520,87416722
552790875492073472,16343974
552790878805168129,7587032
552791034447794176,64643056
552791065645027328,1994321
552791115599192064,7587032
552791182670327808,283640557
552791196247269378,2097571
552791578893619200,87818409
552792193992519680,15438913
552792271243210754,5402612
552792544132997121,16973333
552792802309181440,868112707
552792913910833152,1994321
552792988376915969,6017542
552793539856588801,16567644
552793551231541249,15438913
552793552376569857,216299334
552793679082311680,16343974
552794157484634112,16513349
552794942759010304,868112707
552795050502270976,1008392934
552795566242279424,15438913
552795585095671808,16887175
552795693682032640,14293310
552795773180858368,5402612
552796091255894016,17152053
552796863297236992,15438913
552797406094716929,51241574
552797638807281664,1299769218
552798654495354880,469509327
552798891994009601,14138785
552799062421164032,392317014
552799317602615297,16012783
552799591255384065,148653311
552799640488517632,868112707
552800045096259584,140222976
552801438821515264,464854839
552801829290270720,374712154
552801880812691456,220416676
552801954733490176,25067168
552801958428700672,788524
552802128688078848,14569869
552802606696136705,128216887
552802654641225728,2461887810
552803839490150400,87416722
552804394727927808,5402612
552804408233193473,7587032
552804668951511041,221082507
552804763461775360,16973333
552804839886184448,87818409
552805267990413312,583697870
552805488631758849,428333
552805596198871040,17004618
552805619301097472,16183458
552805735885991936,14138785
552806117328568321,34713362
552806309540528128,21749564
552806757672964097,15754281
552806937470201856,64643056
552807027781947393,2566535282
552807210041212928,42467881
552807528070131712,344281070
552807834434699264,14293310
552808071387701248,7587032
552808282398924800,152797988
552808620187217920,64643056
552808904137408512,423662810
552809418417790976,239964092
552810138114195456,15438913
552810448324943872,64643056
552810804186460161,16973333
552811386259386370,3108351
552812682626465792,1630896181
552813461953323008,759251
552813494345940992,18424289
552813549291315200,64643056
552814494381256704,34262462
552814767417876480,39750128
552815182708494336,48705816
552815274848964608,16589206
552815540721291265,460005853
552816020403269632,174253648
552816302780579840,32405126
552816600995614721,605283640
552816932643405824,47624589
552817101057318913,23818581
552817345887207425,501768982
552817965813739520,16973333
552818821460148226,25049056
552820736490889216,16343974
552821069036670976,271413771
552821287933202435,742143
552821475066281984,16012783
552822434639126528,14569869
552822696195932161,868112707
552822696200142850,1008526854
552825753264717824,5402612
552828474814398464,288755234
552828658747187201,1362368612
552829386773516290,3108351
552829580579323904,469509327
552830684021424128,87416722
552830864187727876,7587032
552831881847533568,5402612
552832817089236992,372502604
552833028201144320,64643056
552834445301256192,2097571
552834461478715392,428333
552834961762709505,64643056
552837132491186179,1367531
552838551071911936,2467791
552842762505428992,64643056
552845136414380032,16012783
552848620375261184,15164565
552956517197303810,256009120
552978099357237248,212369763
552978184413921281,20159596
552978376424964097,1488110497
552978476605923328,214916802
552979279039197186,25999072
552980261512949760,48893763
552981833189969921,214205356
552982443511144448,2748686820
552982613288157184,240028072
552983615747796994,21744712
552984347754897409,14599545
552984502063337472,380648579
552984916070531072,39609732
552985611070881792,289998339
552985855854661633,5402612
552985912901001218,110396781
552986187364065281,16211566
552991544731774976,2889324884
552993818816299008,100880543
552996335319007233,32272710
553017543330648064,268476335
553096753898323968,14138785
553098571323437056,1910701892
553099685888790528,143145579
553102901619748864,87416722
553103334626701312,14138785
553103772852191233,21291400
553104503520890880,6017542
553107921081749504,14173315
553110339236409346,5402612
553115168084074497,1068121346
553115236992290816,16973333
553116915325870083,2461887810
553118198741356544,14173315
553121732387946496,3108351
553123329561743361,175954697
553124268196642816,384455157
553129559173115904,64643056
553130148107943937,29979814
553133704881917952,5402612
553136565296582657,7587032
553136604882014208,16343974
553136845589319680,87416722
553137849663361024,16973333
553137946740932608,64643056
553139203320860672,108352527
553139825008599041,16343974
553141087725170688,5402612
553141732452626432,4970411
553144712920834048,130134724
553152215050125313,14173315
553152395371630592,1562935142
553160652567498752,28785486
553164985460068352,7587032
553167429665587200,17045133
553167814941761538,16973333
553169307824177152,16973333
553176411541098499,1467733123
553176753297162240,2097571
553176929411825664,428333
553184482241814530,20159596
553184643055644674,972651
553184958958022657,14173315
553185370108878849,210556794
553186555150749696,9507342
553188382403477505,8475532
553190393370923008,2789038870
553197863971610624,16973333
553198972287082497,3108351
553202028575731713,3806691
553212962044149761,6017542
553216909022605312,2190056023
553221600955621376,2779009591
553233728030650368,2546562188
553461741917863936,742143
553466230989144064,243318995
553467311261503488,95148130
553468492700454912,8350912
553469523945590784,5402612
553469733656203264,380648579
553470140042735616,34713362
553470382129565696,87416722
553470492565602305,14138785
553470733180223489,3108351
553470977972375553,16973333
553471193110421504,7587032
553471987411324929,14173315
553472225798795264,4970411
553472437644320769,1626294277
553472488462901248,21866939
553473416905629696,6017542
553473550523580416,1994321
553473704060284928,2097571
553474012446478336,6017542
553474188259102720,14173315
553474232596701184,2768501
553474514496278528,5402612
553474965278691330,28785486
553475269873643520,51241574
553475430897156096,64643056
553475729187680258,16973333
553475824369012736,7587032
553476073703620609,1367531
553476471470432256,5402612
553476490315431937,15438913
553476600985948160,380648579
553476880339599360,64643056
553477352542707712,3108351
553477554041257985,6017542
553477692591726592,64643056
553477943616634880,87416722
553478142791548928,807095
553478289474740224,1994321
553478677359775744,5402612
553479222434729984,807095
553479315711864832,2453787236
553480082996879360,5402612
553480292498153472,442653867
553480702067736578,14173315
553481076916883456,14511951
553483415954411520,788524
553484365012148225,428333
553484760233017344,3108351
553484780093050880,16343974
553485452943302656,51241574
553486439129038848,1367531
553486529231089664,380648579
553486796534054912,428333
553487544508493825,1994321
553487971497041920,5402612
553488054640340992,3108351
553488824656203776,64643056
553489393202499584,14293310
553490238979727360,51241574
553491540535156736,5402612
553493222052605952,64643056
553493510306152448,3108351
553493707472011264,868112707
553493785523400704,5402612
553495137314435072,136004952
553495922639122432,1367531
553500238246608896,19662223
553501357156876290,5402612
553501773517033472,16343974
553502180666531840,16525194
553502311872733184,16591979
553502446769942528,15438913
553503184174710784,64643056
553503546382249984,2097571
553503909692841984,5402612
553505242554175489,2097571
553505371290357761,428333
553505858811080704,380648579
553506608203169792,5402612
553508098825261056,14173315
553512735192141826,87416722
553513403512532992,5402612
553515054503821312,87416722
553515399438811136,759251
553517713147301888,868112707
553518024272379905,214007688
553518053838061568,3108351
553518472798683136,51241574
553519375521951744,423662810
553521417598550016,87416722
553524086417424384,972651
553528788383191040,380648579
553529101659566080,24506246
553529196216344576,87416722
553529334892609536,64643056
553529796601585664,7587032
553529935789559808,87818409
553529941938425857,1994321
553530524183326720,16012783
553530558614351873,1994321
553530667821457408,64643056
553531130163773440,16973333
553531316797718528,292777349
553531343834202112,807095
553531413459660800,87416722
553531695480463360,380648579
553531781690163201,15012486
553531971457265664,7587032
553532980871053312,1994321
553532980896231424,25049056
553533499643547648,25067168
553533607126388737,266081078
553534707108155392,292777349
553534768537939968,271413771
553534838880608256,380648579
553535221828964352,64643056
553535430788780032,28785486
553535441828605953,380648579
553535467065712640,51241574
553535829017370625,1994321
553535829529100288,25049056
553535862911541248,788524
553535971959275520,1994321
553536236493615104,3108351
553536269972942849,87416722
553536397731442688,64643056
553536603998945280,15438913
553536887349325825,7587032
553537537126694912,87818409
553537939041701888,1994321
553538058440941568,51241574
553540617540624385,793879086
553540739058376704,7587032
553541676229472256,380648579
553541776854634496,28785486
553541988490825728,24506246
553542235661553665,25049056
553542442373619712,87416722
553542565593878528,155899869
553543369604210689,747822822
553544252563935234,1367531
553544419602104320,1367531
553544694765215745,9651232
553545906155712512,14293310
553546029212389376,15754281
553546063752478722,868112707
553547270264979456,51241574
553547836517007360,51241574
553548567420628992,718294442
553549686129561600,64643056
553550301886955520,1652541
553550448154910720,3108351
553551225560764416,25589776
553551286793416704,292777349
553551598954491904,51241574
553552293371871233,5402612
553552825431883776,2566535282
553553173743677440,9651232
553553244845522945,6017542
553553288625672192,380648579
553553724548059137,972651
553553813542797312,2566535282
553554351633858560,1250111466
553554585634496512,7587032
553554835203956736,136004952
553555600911925249,87416722
553555979238129664,64643056
553556060569862145,9651232
553556643456507904,7587032
553556844665659392,428333
553556984273072128,292777349
553557308937363458,189264135
553557753558757376,428333
553558131369062400,7587032
553558385048944640,807095
553558513210105856,87416722
553558982476828674,328967731
553559793940447234,385093141
553561170637238272,51241574
553561452318322688,322572436
553563668169125889,7587032
553566026030272512,28785486
553566877956734976,51241574
553572740125712385,292777349
553572754746638337,273581084
553573365798416385,51241574
553574345235103746,28785486
553574501964079104,87416722
553575232867672064,51241574
553575984054951936,7587032
553576010898497536,3108351
553576849943826432,1367531
553578029751226369,428333
553579224402235393,2097571
553580959661309952,51241574
553585504093224962,428333
553586781355278336,25067168
553586860334010368,1299769218
553586897168392192,25049056
553586978017775616,292777349
553587013409325058,380648579
553587167394791424,64643056
553587225901154304,7587032
553587303172833280,428333
553587329626292224,868112707
553587511839444994,1994321
553587511864598529,25049056
553587672137334785,87416722
553587735613952001,501768982
553587861837328385,90918950
553588012752568321,15438913
553588053348843520,33519870
553588080964558849,7589572
553588106587545600,1994321
553588178687655936,14511951
553588340432572416,8350912
553588374280601600,868112707
553588494661337089,919283569
553588760060125185,16343974
553588913747808256,15754281
553588946039746560,87416722
553588993993232384,51241574
553589051044151296,868112707
553589055116836864,3108351
553589121776898048,380648579
553589285342175232,292777349
553589295525941248,16343974
553589372084162560,1994321
553589606307090432,1652541
553589720480235522,302564474
553590459688570880,868112707
553590522800275456,7587032
553590529548886016,19038934
553590653784195072,380648579
553590721207615488,5402612
553590835850514433,7587032
553590891852886019,18424289
553591259672379392,87416722
521310417696858112,964926744
521346721226711040,579635019
521350916872876033,2449736654
521358118597689344,24044553
521359454672269313,2330299633
521359863884967936,315113964
521360486387175424,1594903015
521361857810939905,1742526258
521367917322338304,1262229906
521369179392581632,159412087
521375609206083584,1561123663
521381662551474176,1262229906
521595221155774464,301413580
522286703848218624,24044553
498235547685756928,1539100118
498248415223246848,14090948
498248648699150336,14090948
498250100079341568,1921517718
498251940997136384,228120405
498253149707464704,228120405
498253652755111937,7607852
498254540870017025,532574426
498255721260400640,27801824
498255816034893824,24340340
498256407980826625,158561160
498259432237969408,14090948
498259903962570752,46822887
498262106937237504,14090948
498263598062661633,26514376
498264107460870144,16948493
498264393185239040,26514376
498265095559184384,325340909
498265555833720832,632633631
498267196833808384,283235743
498267673789472768,325340909
498268463639851008,16055389
498269289812856832,16055389
498269365175721984,283235743
498269636551798784,176165009
498269697453084672,30599768
498271531386953728,2283020590
498271954185379840,47475039
498272080564334592,23831448
498272364560257025,30599768
498273703428620289,14090948
498274493337702401,1865386620
498274692873351170,24165761
498274934553317376,304695261
498274948772024321,24165761
498275621651636224,304695261
498276304635322368,24165761
498276354434277376,325340909
498276771226451968,24165761
498277197581664256,69940000
498277231253127168,47475039
498277674692149248,119972954
498277678706077696,351934556
498278882244853760,14090948
498279420885360641,20351594
498280074941313024,14090948
498280730070622209,14090948
498281104865259521,18610936
498281812821803008,14090948
498281886603411456,325265073
498283038338711552,14090948
498283233982025728,193395018
498283586425200640,15951166
498284302128668672,24165761
498284334806495233,14090948
498284429333524480,119972954
498285405142540289,14090948
498285529704976385,19209645
498285556502372352,325340909
498285782512050176,47475039
498286045843435521,18841425
498286202077085696,19209645
498286281894682624,35866054
498286918011224065,19209645
498287166909579264,24165761
498287947301814274,15644999
498289596463980544,1360789357
498290802255466498,145415898
498291267756130305,23831448
498292200955195392,534675241
498292317296812032,12004852
498292602861400064,2286821737
498292628455034882,52154385
498292732159619072,31517981
498293625420148736,132275243
498294248488574976,14090948
498294775649665024,42938207
498294815579467777,14267557
498296205777326080,14090948
498297336968515584,719288724
498298040881782785,18610936
498300128088694786,30599768
498300256678076417,14090948
498300832648273920,14090948
498300897051807744,84014340
498301635756838912,14090948
498301902048997377,19088288
498302254190166016,14090948
498302603034640384,354356571
498302874531553280,325265073
498303288295817217,23831448
498303769915191297,14090948
498303921430204416,8320162
498304114955419648,27801824
498305851828879368,24925027
498305962726273024,52299545
498308585227431936,902200087
498310006169538561,24925027
498310720350863362,119972954
498311895716470784,70255942
498313143530303488,24165761
498314939359301632,65860206
498316475317239809,47475039
498316826988642304,15384969
498317308771987456,24165761
498318192000118784,25110374
498318493293772800,65860206
498321666267561985,1426406143
498322865843109888,65860206
498323364197699584,14090948
498325055726559232,24165761
498340530770939904,53503202
498349598197702656,279390084
498355319979143168,138168339
498356729634390016,14267557
498357910603575296,14267557
498401948585181184,395836614
498433651835940865,124227622
498452658605535232,27376958
498452664527511553,5513002
498455001463664640,14090948
498457205801488385,53503202
498463733447163905,23995748
498466570675716096,14090948
498472666802958336,201059165
498473263862149120,14090948
498473515302260736,364306576
498474035668586497,24165761
498474263255330818,26015031
498476761538371584,14090948
498477164380299264,25110374
498477676219600896,5513002
498480344992350209,14090948
498482619232055296,14090948
498483031842500608,14090948
498483279943962625,14090948
498483485133516800,14404725
498483784296448000,14090948
498486539585069056,14090948
498486850521423872,29488489
498487087105314816,14090948
498487611963744256,24165761
498487999848800256,14090948
498488195047096320,24165761
498489114384420865,12004852
498489451954573312,25446661
498491047329402880,14090948
498492003903356928,14090948
498492636630896640,14090948
498494758814109696,15911806
498495764486950912,15932715
498497371899449344,14090948
498497395198799872,279390084
498499795192143872,279390084
498499836900278272,138409823
498500813845966848,16960279
498504673339666432,19303691
498504707393220608,14090948
498507434693246977,30920579
498507730395484160,135604500
498508707244683264,15888299
498510381774819330,5513002
498512372584415232,14090948
498512590260023296,16948493
498515980205948928,53503202
498524570593140736,11265832
498527404386578432,1426406143
498529979672842241,62510409
498530293116968960,237606548
498530904139378688,142034504
498530946338258944,32178047
498531639472189441,15446551
498532911143206913,71271985
498535462349582337,1700366010
498541831052083201,534675241
498544167757570049,534675241
498556324868009984,14722589
498560433021026304,51330975
498575704582148096,283235743
498584409055174656,14090948
498585089828478977,14090948
498586725502173184,472230937
498590686065606657,5513002
498600617645199361,14090948
498602787614511104,14090948
498602798687469568,14609435
498602841335169024,14090948
498603999252467713,17448965
498609222020780033,534675241
498616975850225664,14090948
499345010190348288,16253142
499345023721537536,27793335
499345384024842240,501637514
499345604297121792,48132847
499346625760751616,364423298
499347831954870274,2884771
499349252938956800,2611766492
499349294034743297,279390084
499355083734519808,46549541
499357077429817344,609244293
499357289363431425,16253142
499358869492367360,13049362
499359735947087872,16560657
499360134779637761,16164636
499360762167848960,19468168
499360784666071040,110773874
499361017038905344,19468168
499361252691681281,19468168
499361506132508673,19468168
499361679197884416,19468168
499361965035491329,19468168
499362269269336064,19468168
499362348940144640,974735124
499362441697193985,14090948
499362480179912705,14090948
499362949166030848,14090948
499362994862960640,14090948
499363323335680000,14090948
499363612260315136,14090948
499363921661140993,1291770157
499363975377993729,2173646835
499364002318020608,46549541
499364508641808384,15446531
499364522038394880,14090948
499365436816105473,14090948
499366152049803264,27698625
499366930457710592,2163076560
499366977497214976,279390084
499368426931228672,755113
499369948943495168,347451363
499375535458643968,343082774
499376069485821952,27754737
499377470697926656,954124423
499377813758443520,18066812
499379061718659073,69004966
499381321954000896,470708968
499381917490237440,341908197
499383196451368960,14090948
499383640267423744,14090948
499385227362328576,30342533
499386181310619649,69004966
499386726414954496,14090948
499387698390790144,27172787
499387985096237056,1291770157
499387993879511041,18631010
499388398529175552,239509917
499388619425980416,1668303476
499389815268573187,979457803
499394221984714752,2611766492
499394946416529409,17068692
499397048878501888,22700526
499397804620386304,368565886
499400566397607936,69004966
499401478235099137,69004966
499401831874043905,14715424
499402006146977792,1381926373
499402444267212800,17976370
499402643869929474,14090948
499403422278619136,14715424
499405013261635584,101848151
499405449951584256,101848151
499406086945136640,500275955
499406854615597056,31069618
499408845127819265,1381926373
499408988422037505,1750973664
499409455814287360,14090948
499409692834021376,69004966
499410901033054208,14090948
499410965075886080,46303458
499411596255719424,23831448
499411738467794945,66533920
499411840733282304,14090948
499412007573942272,1291770157
499412661176926209,17068692
499412821671968769,45582904
499424290748780546,368196789
499426471300329472,16560657
499427218171248641,16936858
499427833102745600,2532955292
499432169836531712,1381926373
499432557906104320,16661744
499435341259223040,14090948
499437429690888192,1291770157
499438052688023552,14090948
499438977774931968,16936858
499439550029381632,14090948
499439571520991232,14321959
499439795618480128,17073225
499440386767859712,14321959
499441454498852864,1291770157
499444325646757888,1291770157
499444395800682497,109747548
499445575956578304,2884771
499446112147628032,326196796
499446567229603841,1291770157
499448210789007360,2464867495
499453410744483842,227491174
499453886474637312,166880898
499455799723184130,158561160
499457882144796672,401291187
499463629251837952,14090948
499464258183114754,2163076560
499465611647275008,1291770157
499467982943186944,154380211
499471162058231808,257549385
499472596853743618,902200087
499478126570004480,18643437
499478537468792832,507949202
499478732315566080,18643437
499481575059619840,18643437
499484255869612034,6273552
499488337338843137,50682065
499490314718310400,278914984
499501246907432960,245689692
499507509171060736,24000375
499511714438971392,113038982
499514668814467072,110363115
499517463457849345,13557782
499519101644308480,14090948
499519439206092800,252868465
499524024012386304,42921216
499526002469797888,14090948
499527157023277056,14849562
499529014797557760,14090948
499530401136668672,14849562
499531968229683200,18197912
499532858399412224,529784320
499536812109742080,25178222
499540195734065152,1078522038
499541439962185729,24138795
499542449753051136,13829772
499553298668859392,166329578
499553426133753857,14849562
499553513471741954,325076723
499554114024771584,5988062
499554248292458499,341908197
499556227874304000,470708968
499560002341044224,14090948
499563566786433024,65698096
499564237552115712,25236963
499567797064957952,14849562
499568802267672576,27754737
499569344184340480,190427235
499571347375136768,5513002
499571799764770816,1169292122
499574200596983808,23831448
499575076468305923,15667291
499576743967993856,48290701
499579650926858240,271461410
499581469027618816,48290701
499581876668227584,37255058
499583349267382273,18511475
499583424114728961,18560045
499584511710351361,50367908
499584606878715905,14464766
499584618165567488,109065990
499585144416514048,14849562
499586890837016579,1468696195
499588291335692288,14849562
499589336816308227,317384131
499590048313262080,5513002
499590929611640832,35490978
499592320900431872,22416658
499595283504701440,14849562
499596695705894912,14675395
499598115888848896,17068692
499598154581303296,14849562
499598945417703424,7768402
499601812005998592,14849562
499601956491374594,1291770157
499602333404504064,7768402
499602370917978112,14090948
499602989133594624,87359651
499604750888083456,1468696195
499605248747786240,617825073
499606278910398464,23831448
499606771246567424,14849562
499607500187250689,279390084
499608179362521088,24138795
499610913112989696,111157878
499611069565112320,183341278
499611719090450432,1609475190
499612195756728320,116625196
499613731312005121,14090948
499615655906533376,15164565
499619724222038016,29995782
499620598994444288,16650570
499620682502635520,195271137
499621957747224576,195271137
499622667142844416,65957957
499626055251271682,21377384
499635247311781889,954124423
499635302764662784,42389136
499636076852420608,1291770157
499637476315910146,954124423
499638207987089408,13393052
499642704687816706,116625196
499643185581142016,101848151
499647059688173569,14849562
499647397278937088,262834755
499648712596271107,14090948
499649230181388289,343800462
499649754822103040,14090948
499649813332639744,93879982
499649872534831104,26642006
499650234914713600,169962549
499650640314777601,36510146
499651344622694400,42921216
499651830951841794,159210283
499652256288235521,411780181
499652628825899009,159210283
499652797030088704,269950830
499653470417199105,23831448
499654272342953984,69004966
499654313870761984,18040878
499655603405725696,401651305
499655869412286464,954124423
499657337548701696,18294906
499657337985323009,29979814
499657584836874240,37255058
499658267493019651,954124423
499659628645720064,14940354
499660656769921025,18294906
499660768908832771,23645988
499660771857809409,293866350
499662307560263680,15727317
499662393627410432,14090948
499663992697417728,27754737
499665704300191745,14606079
499665889198088192,14715424
499667482354143232,17073325
499667557247614977,41821259
499668221767999488,17073325
499669445548449793,14940354
499669671034257408,14090948
499671635067437056,147326828
499672226887897089,580183048
499673142114013186,558251172
499673760484433921,97327765
499674159916789760,14849562
499674825753772033,79228319
499674902060744704,18294906
499674991294951424,7768402
499676350064508928,28390516
499678305134448641,2468828556
499678822598340608,28683184
499679142766735362,53503202
499679986727411715,1291770157
499681614549377024,133081159
499682060793937921,14700316
499683602452717569,15249499
499684402616864768,1716581
499685593857531906,23995748
499687274326786049,16012783
499687644045918210,63502107
499688532391526400,33092289
499688832300630016,21462959
499689349420568577,11265832
499689438092726273,7768402
499689757652566016,29330030
499689919929798657,97327765
499690032601772032,7768402
499690323883589632,1716581
499690351875981313,11265832
499690604302192640,15932715
499690835059814400,11265832
499690869784846336,22063600
499691224169590784,1716581
499691429359517696,14090948
499691501136650240,17068692
499691556652449792,26567591
499691593985957888,1716581
499691638424608768,29330030
499691702660374528,14090948
499691814358888448,14090948
499692099005325312,17068692
499692589143298049,7768402
499692788993511424,2351100937
499692915954704384,244452760
499693137670205440,279390084
499693411503726592,279390084
499693751720501248,279390084
499693808515182592,64643056
499694783691239424,183341278
499695028407922689,14782581
499695074855624704,1381926373
499695460358311936,1716581
499695682476060673,279390084
499695918547861504,14849562
499696137708658688,6267962
499696525808001024,1716581
499696550541795328,279390084
499696733979688961,33092289
499696744155062272,183341278
499696948296028160,100136358
499697037156171776,20772763
499697194325114881,244452760
499697498072420352,926505505
499697652385464320,183341278
499697729225105408,14090948
499697848737210369,1291770157
499697887434248192,14090948
499698311306043392,386815916
499698357397237762,22903265
499698366402789376,2329395758
499698817567293440,5971922
499698825020592129,26567591
499698828845780993,2329395758
499698964925796352,279390084
499699006298419200,1716581
499699052389208065,21785215
499699107615997952,183341278
499699270883110913,501637514
499699366660423680,16834491
499699435551866880,1716581
499699779426066432,1716581
499699803576881152,279390084
499699989237747712,183341278
499700083265269763,14526877
499700209484828672,279390084
499700213792387073,386815916
499700279412281345,183341278
499700579527299073,183341278
499700824432717824,14550221
499700838127120386,1716581
499700861900435456,279390084
499700906384842752,1291770157
499701114195808257,14155907
499701408904798208,114032121
499701423135678464,244452760
499701576395919360,279390084
499701669437784064,26559241
499702088512049152,176934206
499702134279913472,386815916
499702153909256193,24500377
499702206455488513,1291770157
499702384424022016,495464885
499702462865874944,97327765
499703033174179840,501637514
499703127193305088,495464885
499703128540061699,14090948
499703156889362432,1543801099
499703254637219841,135604500
499703369108553730,100136358
499703651079045121,279390084
499703794805276672,14321959
499704226294300672,14090948
499704241741520897,22903265
499704336935821314,114032121
499704416937975809,325340909
499704570134941697,183341278
499704658139435008,14392559
499704667195322368,14155907
499704780366036992,41747410
499705041238765568,123093889
499705042178691072,14090948
499705246642622465,612943066
499705269434085376,22903265
499705545583263744,24872724
499705599454883840,214622133
499705746377150464,1398275840
499705810076053504,279390084
499705915227271168,113038982
499705963126202368,24165761
499706059691663360,574600705
499706065769201666,495464885
499706211093471232,78665762
499706350759206912,341908197
499706791396392960,279390084
500069586063335424,1002161534
500070108099002368,14090948
500070699768496128,8071902
500070716650565632,36823
500070913836982272,27761892
500071770192216065,2097571
500072098178813954,917922457
500072137374171136,27761892
500072155166814209,45527036
500072334578159616,203835503
500072455931588611,49698134
500073002101665792,230527949
500073277273165824,17447972
500074069354905600,495464885
500160181184249856,20639175
500162426998755330,12811952
500163501961142275,1291770157
500163615555878912,2725579568
500164348963459072,20639175
500165620835840000,279390084
500171743466901505,2725579568
500175929902395392,52701676
500176026882678784,64643056
500176071476936704,3108351
500176354185187328,2512264104
500177556768034816,379481082
500180625312083968,264518387
500180740127342592,225235528
500183912384319489,200583835
500186504279625728,2884771
500186818374270976,363767963
500189389855916032,214205356
500192488003354624,222982321
500197999205965824,13557972
500210207986028544,42707719
500212911856295940,2725579568
500213598149672960,366066427
500221671245377537,200583835
500224586064343040,18643437
500225210667122690,622969430
500231335668383744,24165761
500231484725161984,85913912
500234112054341632,61149653
500234390723915776,64643056
500236187395571713,24165761
500236774103605248,8071902
500239327004471296,183368272
500239577387659265,18839937
500240534481666049,33235771
500246996163129344,2680112214
500247508195749888,62510409
500249081286250496,15754281
500249630664560640,21638203
500250188221779968,97849124
500250935885852673,97849124
500251503903662082,85867265
500252508884070400,85867265
500254671337193474,1375289149
500255282757632000,53503202
500256984768475136,16164636
500257166478282752,149272318
500257318219837440,2378814295
500261600579043328,883619466
500263561298710528,15458694
500264535471980544,225235528
500264892134207493,195271137
500265950667870209,9411482
500266967102914560,14717197
500266977814790144,18511475
500269950876286976,14090948
500270055540916224,25236963
500270284117925888,7768402
500270456830562305,192547775
500271532279877632,37255058
500272350906957824,382134136
500272399867068416,338099403
500274132756738048,149272318
500274697485824000,341908197
500275854434639872,72073289
500276114011742208,25110374
500277301607542785,11265832
500277311652913152,6039302
500277382461530112,33391760
500277421506306048,24165761
500277472068263937,14173315
500277477986828288,23995748
500277481119956992,319777415
500277854341697536,15871416
500278978557804544,403932208
500279571988877312,116520227
500279951275606017,2725579568
500280176924557314,17974481
500281037486698498,18510860
500282606316158976,16045547
500282674200604672,5513002
500283013541163008,2725579568
500285282650832896,584797578
500285962342367232,15644999
500286170035523585,584797578
500286460210462720,19259102
500286865963245568,18631010
500288284195426305,1291770157
500288693031419904,97474887
500289088285863936,18631010
500290098647547904,24165761
500292129802186752,16153562
500292684192686080,33235771
500293511632388097,14319105
500293830827331584,16935292
500295570393542657,237606548
500296090671796224,13393052
500296369224310784,7768402
500296988077076480,282695161
500297243371798528,759251
500299227969646592,937696388
500301494340419585,12579352
500301870145880064,195271137
500302383747194880,16116288
500302577557573632,57068980
500303864495882240,770759270
500306548841660416,119294048
500306837103968257,376109186
500307273659318272,1688493770
500307863894786048,974735124
500308546815131648,195271137
500308900957405185,1381926373
500310319844298752,220023810
500311883669585920,279390084
500312651797233665,223995226
500313811195158528,14090948
500314545345552384,73929665
500314788610985984,1381926373
500314823117115393,14090948
500315237375954944,13393052
500315532382707712,17975190
500315536937324544,1526228120
500315609171636225,14090948
500315907567001600,14090948
500315984910372864,7768402
500316260081889282,225235528
500316380063748096,14090948
500317579060449280,618300542
500317687239966722,20843894
500318003024494596,14090948
500318336719134720,14090948
500318966422589440,14090948
500318980007948288,1716581
500319233558192128,15754281
500320235841265665,1716581
500320286341099523,18510860
500320316602974210,166710918
500320616428601344,183341278
500322242296041473,35590283
500322285916401664,13393052
500322373359661056,225235528
500325111497777152,17537467
500326873407455233,1381926373
500327581514993665,972651
500328049058279424,216299334
500328451929559041,1381926373
500328583194509315,37501003
500329800725442562,24795163
500329864017498114,279390084
500331134040162304,2836421
500331472277225472,43182702
500332097064550400,15956067
500334308867858432,28406270
500335761615355906,162436508
500335927248429056,17072206
500339589601431552,1947301
500339591392817152,584797578
500345408150065153,382376904
